"Message","Id","Version","Qualifiers","Level","Task","Opcode","Keywords","RecordId","ProviderName","ProviderId","LogName","ProcessId","ThreadId","MachineName","UserId","TimeCreated","ActivityId","RelatedActivityId","ContainerLog","MatchedQueryIds","Bookmark","LevelDisplayName","OpcodeDisplayName","TaskDisplayName","KeywordsDisplayNames","Properties"
"Document 166, Print Document owned by monique.barros on PC0901 was printed on IMP-DELIVERY through port 192.168.0.231.  Size in bytes: 0. Pages printed: 0. No user action is required.","307","0",,"4","26","11","4611686018427390016","825","Microsoft-Windows-PrintService","747ef6fd-e535-4d16-b510-42c90f6873a1","Microsoft-Windows-PrintService/Operational","2204","1128","PC0103.cabana.intra","S-1-5-21-1522681548-320186610-577835610-1126","02/08/2024 14:20:12",,,"Microsoft-Windows-PrintService/Operational","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Spooler Operation Succeeded","Printing a document","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Document 165, Print Document owned by estagiarios.cabana on PC0401 was printed on IMP FISCAL-RECEPCAO through port 192.168.0.243.  Size in bytes: 1037. Pages printed: 1. No user action is required.","307","0",,"4","26","11","4611686018427390016","820","Microsoft-Windows-PrintService","747ef6fd-e535-4d16-b510-42c90f6873a1","Microsoft-Windows-PrintService/Operational","2204","1560","PC0103.cabana.intra","S-1-5-21-1522681548-320186610-577835610-1123","02/08/2024 14:19:58",,,"Microsoft-Windows-PrintService/Operational","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Spooler Operation Succeeded","Printing a document","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Document 164, Print Document owned by estagiarios.cabana on PC0401 was printed on IMP FISCAL-RECEPCAO through port 192.168.0.243.  Size in bytes: 1042. Pages printed: 1. No user action is required.","307","0",,"4","26","11","4611686018427390016","815","Microsoft-Windows-PrintService","747ef6fd-e535-4d16-b510-42c90f6873a1","Microsoft-Windows-PrintService/Operational","2204","4928","PC0103.cabana.intra","S-1-5-21-1522681548-320186610-577835610-1123","02/08/2024 14:19:40",,,"Microsoft-Windows-PrintService/Operational","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Spooler Operation Succeeded","Printing a document","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Document 163, Print Document owned by estagiarios.cabana on PC0401 was printed on IMP FISCAL-RECEPCAO through port 192.168.0.243.  Size in bytes: 1040. Pages printed: 1. No user action is required.","307","0",,"4","26","11","4611686018427390016","810","Microsoft-Windows-PrintService","747ef6fd-e535-4d16-b510-42c90f6873a1","Microsoft-Windows-PrintService/Operational","2204","4156","PC0103.cabana.intra","S-1-5-21-1522681548-320186610-577835610-1123","02/08/2024 14:19:02",,,"Microsoft-Windows-PrintService/Operational","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Spooler Operation Succeeded","Printing a document","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Document 162, Print Document owned by estagiarios.cabana on PC0401 was printed on IMP FISCAL-RECEPCAO through port 192.168.0.243.  Size in bytes: 1560. Pages printed: 1. No user action is required.","307","0",,"4","26","11","4611686018427390016","805","Microsoft-Windows-PrintService","747ef6fd-e535-4d16-b510-42c90f6873a1","Microsoft-Windows-PrintService/Operational","2204","2684","PC0103.cabana.intra","S-1-5-21-1522681548-320186610-577835610-1123","02/08/2024 14:15:24",,,"Microsoft-Windows-PrintService/Operational","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Spooler Operation Succeeded","Printing a document","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Document 161, Print Document owned by estagiarios.cabana on PC0401 was printed on IMP FISCAL-RECEPCAO through port 192.168.0.243.  Size in bytes: 1560. Pages printed: 1. No user action is required.","307","0",,"4","26","11","4611686018427390016","800","Microsoft-Windows-PrintService","747ef6fd-e535-4d16-b510-42c90f6873a1","Microsoft-Windows-PrintService/Operational","2204","4536","PC0103.cabana.intra","S-1-5-21-1522681548-320186610-577835610-1123","02/08/2024 14:15:04",,,"Microsoft-Windows-PrintService/Operational","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Spooler Operation Succeeded","Printing a document","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Document 160, Print Document owned by monique.barros on PC0901 was printed on IMP-DELIVERY through port 192.168.0.231.  Size in bytes: 164018. Pages printed: 1. No user action is required.","307","0",,"4","26","11","4611686018427390016","795","Microsoft-Windows-PrintService","747ef6fd-e535-4d16-b510-42c90f6873a1","Microsoft-Windows-PrintService/Operational","2204","4476","PC0103.cabana.intra","S-1-5-21-1522681548-320186610-577835610-1126","02/08/2024 14:13:46",,,"Microsoft-Windows-PrintService/Operational","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Spooler Operation Succeeded","Printing a document","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Document 159, Print Document owned by monique.barros on PC0901 was printed on IMP-DELIVERY through port 192.168.0.231.  Size in bytes: 0. Pages printed: 0. No user action is required.","307","0",,"4","26","11","4611686018427390016","790","Microsoft-Windows-PrintService","747ef6fd-e535-4d16-b510-42c90f6873a1","Microsoft-Windows-PrintService/Operational","2204","1440","PC0103.cabana.intra","S-1-5-21-1522681548-320186610-577835610-1126","02/08/2024 14:13:44",,,"Microsoft-Windows-PrintService/Operational","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Spooler Operation Succeeded","Printing a document","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Document 158, Print Document owned by monique.barros on PC0901 was printed on IMP-DELIVERY through port 192.168.0.231.  Size in bytes: 164018. Pages printed: 1. No user action is required.","307","0",,"4","26","11","4611686018427390016","785","Microsoft-Windows-PrintService","747ef6fd-e535-4d16-b510-42c90f6873a1","Microsoft-Windows-PrintService/Operational","2204","6084","PC0103.cabana.intra","S-1-5-21-1522681548-320186610-577835610-1126","02/08/2024 14:13:16",,,"Microsoft-Windows-PrintService/Operational","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Spooler Operation Succeeded","Printing a document","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Document 157, Print Document owned by alexandrina.bueno on PC0602 was printed on IMP-FINANCEIRO through port 192.168.0.206.  Size in bytes: 88223. Pages printed: 1. No user action is required.","307","0",,"4","26","11","4611686018427390016","780","Microsoft-Windows-PrintService","747ef6fd-e535-4d16-b510-42c90f6873a1","Microsoft-Windows-PrintService/Operational","2204","3360","PC0103.cabana.intra","S-1-5-21-1522681548-320186610-577835610-1118","02/08/2024 14:13:14",,,"Microsoft-Windows-PrintService/Operational","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Spooler Operation Succeeded","Printing a document","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Document 156, Print Document owned by monique.barros on PC0901 was printed on IMP-DELIVERY through port 192.168.0.231.  Size in bytes: 0. Pages printed: 0. No user action is required.","307","0",,"4","26","11","4611686018427390016","775","Microsoft-Windows-PrintService","747ef6fd-e535-4d16-b510-42c90f6873a1","Microsoft-Windows-PrintService/Operational","2204","5228","PC0103.cabana.intra","S-1-5-21-1522681548-320186610-577835610-1126","02/08/2024 14:13:13",,,"Microsoft-Windows-PrintService/Operational","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Spooler Operation Succeeded","Printing a document","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Document 155, Print Document owned by alexandrina.bueno on PC0602 was printed on IMP-FINANCEIRO through port 192.168.0.206.  Size in bytes: 86931. Pages printed: 1. No user action is required.","307","0",,"4","26","11","4611686018427390016","770","Microsoft-Windows-PrintService","747ef6fd-e535-4d16-b510-42c90f6873a1","Microsoft-Windows-PrintService/Operational","2204","3764","PC0103.cabana.intra","S-1-5-21-1522681548-320186610-577835610-1118","02/08/2024 14:12:56",,,"Microsoft-Windows-PrintService/Operational","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Spooler Operation Succeeded","Printing a document","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Document 154, Print Document owned by monique.barros on PC0901 was printed on IMP-DELIVERY through port 192.168.0.231.  Size in bytes: 132211. Pages printed: 1. No user action is required.","307","0",,"4","26","11","4611686018427390016","765","Microsoft-Windows-PrintService","747ef6fd-e535-4d16-b510-42c90f6873a1","Microsoft-Windows-PrintService/Operational","2204","2456","PC0103.cabana.intra","S-1-5-21-1522681548-320186610-577835610-1126","02/08/2024 14:12:24",,,"Microsoft-Windows-PrintService/Operational","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Spooler Operation Succeeded","Printing a document","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Document 153, Print Document owned by monique.barros on PC0901 was printed on IMP-DELIVERY through port 192.168.0.231.  Size in bytes: 0. Pages printed: 0. No user action is required.","307","0",,"4","26","11","4611686018427390016","760","Microsoft-Windows-PrintService","747ef6fd-e535-4d16-b510-42c90f6873a1","Microsoft-Windows-PrintService/Operational","2204","1716","PC0103.cabana.intra","S-1-5-21-1522681548-320186610-577835610-1126","02/08/2024 14:12:15",,,"Microsoft-Windows-PrintService/Operational","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Spooler Operation Succeeded","Printing a document","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Document 152, Print Document owned by monique.barros on PC0901 was printed on IMP-DELIVERY through port 192.168.0.231.  Size in bytes: 164292. Pages printed: 1. No user action is required.","307","0",,"4","26","11","4611686018427390016","755","Microsoft-Windows-PrintService","747ef6fd-e535-4d16-b510-42c90f6873a1","Microsoft-Windows-PrintService/Operational","2204","2676","PC0103.cabana.intra","S-1-5-21-1522681548-320186610-577835610-1126","02/08/2024 14:10:50",,,"Microsoft-Windows-PrintService/Operational","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Spooler Operation Succeeded","Printing a document","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Document 151, Print Document owned by monique.barros on PC0901 was printed on IMP-DELIVERY through port 192.168.0.231.  Size in bytes: 0. Pages printed: 0. No user action is required.","307","0",,"4","26","11","4611686018427390016","750","Microsoft-Windows-PrintService","747ef6fd-e535-4d16-b510-42c90f6873a1","Microsoft-Windows-PrintService/Operational","2204","2180","PC0103.cabana.intra","S-1-5-21-1522681548-320186610-577835610-1126","02/08/2024 14:10:27",,,"Microsoft-Windows-PrintService/Operational","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Spooler Operation Succeeded","Printing a document","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Document 150, Print Document owned by monique.barros on PC0901 was printed on IMP-DELIVERY through port 192.168.0.231.  Size in bytes: 172820. Pages printed: 1. No user action is required.","307","0",,"4","26","11","4611686018427390016","745","Microsoft-Windows-PrintService","747ef6fd-e535-4d16-b510-42c90f6873a1","Microsoft-Windows-PrintService/Operational","2204","3188","PC0103.cabana.intra","S-1-5-21-1522681548-320186610-577835610-1126","02/08/2024 14:09:42",,,"Microsoft-Windows-PrintService/Operational","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Spooler Operation Succeeded","Printing a document","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Document 149, Print Document owned by monique.barros on PC0901 was printed on IMP-DELIVERY through port 192.168.0.231.  Size in bytes: 0. Pages printed: 0. No user action is required.","307","0",,"4","26","11","4611686018427390016","740","Microsoft-Windows-PrintService","747ef6fd-e535-4d16-b510-42c90f6873a1","Microsoft-Windows-PrintService/Operational","2204","928","PC0103.cabana.intra","S-1-5-21-1522681548-320186610-577835610-1126","02/08/2024 14:09:39",,,"Microsoft-Windows-PrintService/Operational","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Spooler Operation Succeeded","Printing a document","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
"Document 148, Print Document owned by monique.barros on PC0901 was printed on IMP-DELIVERY through port 192.168.0.231.  Size in bytes: 125438. Pages printed: 1. No user action is required.","307","0",,"4","26","11","4611686018427390016","735","Microsoft-Windows-PrintService","747ef6fd-e535-4d16-b510-42c90f6873a1","Microsoft-Windows-PrintService/Operational","2204","2572","PC0103.cabana.intra","S-1-5-21-1522681548-320186610-577835610-1126","02/08/2024 14:02:24",,,"Microsoft-Windows-PrintService/Operational","System.UInt32[]","System.Diagnostics.Eventing.Reader.EventBookmark","Information","Spooler Operation Succeeded","Printing a document","System.Collections.ObjectModel.ReadOnlyCollection`1[System.String]","System.Collections.Generic.List`1[System.Diagnostics.Eventing.Reader.EventProperty]"
